No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station
6736,2013,12,6,15,245.0,327.0,76.0,139.0,3500.0,4.0,8.7,1011.0,-7.1,0.0,SSW,1.6,Wanshouxigong
6737,2013,12,6,16,205.0,270.0,61.0,103.0,2600.0,6.0,6.1,1011.3,-6.2,0.0,S,1.8,Wanshouxigong
6738,2013,12,6,17,114.0,134.0,44.0,79.0,1900.0,1.0,4.7,1011.9,-5.1,0.0,WSW,0.4,Wanshouxigong
6739,2013,12,6,18,140.0,186.0,46.0,87.0,2300.0,1.0,2.6,1012.0,-4.8,0.0,WSW,1.3,Wanshouxigong
6740,2013,12,6,19,194.0,239.0,51.0,92.0,2800.0,1.0,-0.1,1012.4,-5.3,0.0,SSE,0.6,Wanshouxigong
6741,2013,12,6,20,187.0,227.0,53.0,94.0,3100.0,1.0,-0.6,1012.8,-4.8,0.0,S,0.8,Wanshouxigong
6742,2013,12,6,21,217.0,239.0,59.0,102.0,3600.0,1.0,-1.2,1013.0,-5.1,0.0,W,1.1,Wanshouxigong
6743,2013,12,6,22,262.0,305.0,72.0,113.0,4300.0,1.0,-2.1,1013.1,-4.3,0.0,SW,0.8,Wanshouxigong
6744,2013,12,6,23,284.0,310.0,67.0,110.0,4800.0,1.0,-2.5,1013.0,-4.7,0.0,NE,0.5,Wanshouxigong
6745,2013,12,7,0,327.0,375.0,65.0,114.0,5400.0,3.0,-2.9,1012.8,-5.1,0.0,WSW,0.7,Wanshouxigong
6746,2013,12,7,1,330.0,353.0,60.0,105.0,4900.0,2.0,-3.1,1013.1,-5.3,0.0,WSW,0.7,Wanshouxigong
6747,2013,12,7,2,327.0,351.0,49.0,105.0,5600.0,3.0,-3.1,1013.4,-5.6,0.0,ENE,0.1,Wanshouxigong
6748,2013,12,7,3,298.0,329.0,64.0,112.0,6200.0,6.0,-2.4,1013.2,-4.7,0.0,W,0.5,Wanshouxigong
6749,2013,12,7,4,329.0,374.0,66.0,112.0,5700.0,8.0,-2.2,1013.0,-4.5,0.0,E,0.6,Wanshouxigong
6750,2013,12,7,5,321.0,356.0,56.0,106.0,5300.0,6.0,-3.1,1013.3,-5.1,0.0,SSW,0.5,Wanshouxigong
6751,2013,12,7,6,276.0,282.0,56.0,101.0,4700.0,4.0,-3.5,1013.7,-5.5,0.0,WSW,1.0,Wanshouxigong
6752,2013,12,7,7,191.0,169.0,62.0,86.0,3400.0,1.0,-3.1,1014.4,-5.4,0.0,NE,0.2,Wanshouxigong
6753,2013,12,7,8,129.0,122.0,54.0,72.0,2600.0,1.0,-0.9,1014.7,-4.3,0.0,W,1.2,Wanshouxigong
6754,2013,12,7,9,142.0,158.0,57.0,73.0,2600.0,1.0,3.5,1014.7,-3.8,0.0,WSW,0.5,Wanshouxigong
6755,2013,12,7,10,168.0,203.0,70.0,83.0,3200.0,1.0,5.6,1014.5,-3.5,0.0,E,1.4,Wanshouxigong
6756,2013,12,7,11,206.0,254.0,81.0,95.0,3600.0,1.0,6.6,1013.4,-2.3,0.0,ESE,1.5,Wanshouxigong
6757,2013,12,7,12,295.0,377.0,105.0,109.0,4600.0,1.0,7.4,1012.5,-2.4,0.0,S,0.7,Wanshouxigong
6758,2013,12,7,13,297.0,367.0,118.0,118.0,5100.0,1.0,7.6,1012.0,-1.9,0.0,ENE,1.0,Wanshouxigong
6759,2013,12,7,14,297.0,367.0,118.0,118.0,,0.6426,7.6,1011.6,-1.6,0.0,E,0.6,Wanshouxigong
6760,2013,12,7,15,346.0,417.0,128.0,133.0,5900.0,1.0,6.8,1011.9,-1.4,0.0,E,1.0,Wanshouxigong
6761,2013,12,7,16,363.0,441.0,132.0,130.0,6000.0,1.0,4.4,1012.2,-1.8,0.0,SE,0.5,Wanshouxigong
6762,2013,12,7,17,363.0,441.0,132.0,130.0,6200.0,1.0,1.9,1012.7,-1.5,0.0,NE,0.2,Wanshouxigong
6763,2013,12,7,18,416.0,490.0,83.0,131.0,6300.0,1.0,0.4,1012.9,-1.4,0.0,NW,0.5,Wanshouxigong
6764,2013,12,7,19,437.0,500.0,68.0,131.0,6400.0,1.0,0.1,1013.4,-1.3,0.0,NE,0.1,Wanshouxigong
6765,2013,12,7,20,407.0,460.0,71.0,124.0,6600.0,1.0,0.3,1013.3,-1.1,0.0,W,0.8,Wanshouxigong
6766,2013,12,7,21,407.0,460.0,71.0,124.0,6800.0,1.0,0.6,1013.4,-1.3,0.0,ENE,0.1,Wanshouxigong
6767,2013,12,7,22,368.0,399.0,93.0,118.0,6700.0,1.0,3.3,1013.5,-0.5,0.0,NNW,0.6,Wanshouxigong
6768,2013,12,7,23,370.0,407.0,105.0,117.0,7700.0,1.0,3.6,1013.7,-1.0,0.0,NE,1.4,Wanshouxigong
6769,2013,12,8,0,374.0,411.0,109.0,117.0,8200.0,1.0,3.2,1013.3,-1.0,0.0,NE,1.0,Wanshouxigong
6770,2013,12,8,1,393.0,435.0,108.0,118.0,8100.0,1.0,3.2,1013.4,-1.2,0.0,NE,1.2,Wanshouxigong
6771,2013,12,8,2,391.0,431.0,116.0,118.0,8000.0,1.0,3.6,1013.2,-1.0,0.0,NW,0.8,Wanshouxigong
6772,2013,12,8,3,384.0,426.0,97.0,116.0,7000.0,1.0,4.2,1013.1,0.2,0.0,NNE,2.0,Wanshouxigong
6773,2013,12,8,4,391.0,441.0,87.0,114.0,6500.0,1.0,4.2,1012.9,0.2,0.0,NNW,0.7,Wanshouxigong
6774,2013,12,8,5,365.0,418.0,104.0,114.0,5900.0,1.0,4.2,1013.1,0.5,0.0,NE,1.2,Wanshouxigong
6775,2013,12,8,6,367.0,423.0,99.0,112.0,5500.0,1.0,3.9,1013.5,0.9,0.0,NE,2.4,Wanshouxigong
6776,2013,12,8,7,373.0,441.0,77.0,106.0,4900.0,1.0,4.0,1013.7,0.5,0.0,ENE,1.2,Wanshouxigong
6777,2013,12,8,8,371.0,477.0,76.0,104.0,5400.0,1.0,4.5,1014.1,-0.9,0.0,E,0.9,Wanshouxigong
6778,2013,12,8,9,336.0,352.0,102.0,111.0,5200.0,1.0,5.6,1014.3,-1.8,0.0,ENE,0.8,Wanshouxigong
6779,2013,12,8,10,322.0,306.0,109.0,113.0,5000.0,1.0,5.6,1013.7,-1.8,0.0,W,1.4,Wanshouxigong
6780,2013,12,8,11,293.0,259.0,110.0,107.0,4400.0,1.0,7.2,1013.0,-1.2,0.0,SW,1.2,Wanshouxigong
6781,2013,12,8,12,236.0,199.0,99.0,92.0,3700.0,3.0,8.1,1012.2,-1.4,0.0,SW,0.9,Wanshouxigong
6782,2013,12,8,13,181.0,110.0,74.0,78.0,2800.0,7.0,9.3,1011.5,-1.7,0.0,WSW,0.8,Wanshouxigong
6783,2013,12,8,14,146.0,106.0,58.0,73.0,2400.0,11.0,10.4,1012.1,-9.9,0.0,WNW,4.2,Wanshouxigong
6784,2013,12,8,15,59.0,6.0,25.0,32.0,1100.0,32.0,9.4,1012.7,-10.7,0.0,WNW,4.4,Wanshouxigong
6785,2013,12,8,16,14.0,6.0,11.0,12.0,500.0,46.0,8.2,1013.6,-11.2,0.0,WNW,4.8,Wanshouxigong
6786,2013,12,8,17,10.0,8.0,8.0,13.0,500.0,48.0,6.6,1015.2,-11.6,0.0,WNW,5.2,Wanshouxigong
6787,2013,12,8,18,10.0,35.0,9.0,15.0,500.0,42.0,5.8,1016.2,-11.8,0.0,WNW,8.1,Wanshouxigong
6788,2013,12,8,19,13.0,31.0,11.0,16.0,,33.8436,5.5,1016.8,-12.1,0.0,WNW,4.2,Wanshouxigong
6789,2013,12,8,20,11.0,12.0,6.0,14.0,,39.4128,4.8,1017.2,-12.2,0.0,WNW,4.6,Wanshouxigong
6790,2013,12,8,21,8.0,23.0,4.0,9.0,,43.6968,4.3,1017.4,-12.2,0.0,WNW,3.0,Wanshouxigong
6791,2013,12,8,22,7.0,7.0,5.0,14.0,,34.4862,4.0,1017.6,-12.9,0.0,NW,1.5,Wanshouxigong
6792,2013,12,8,23,10.0,13.0,7.0,11.0,400.0,35.0,3.6,1017.8,-12.4,0.0,NW,2.5,Wanshouxigong
6793,2013,12,9,0,11.0,9.0,11.0,21.0,500.0,23.0,3.1,1018.1,-12.4,0.0,NW,3.7,Wanshouxigong
6794,2013,12,9,1,11.0,6.0,12.0,24.0,600.0,21.0,2.5,1018.3,-12.6,0.0,NW,1.3,Wanshouxigong
6795,2013,12,9,2,6.0,6.0,7.0,19.0,500.0,30.0,1.9,1018.4,-12.7,0.0,NE,1.4,Wanshouxigong
6796,2013,12,9,3,9.0,6.0,9.0,14.0,300.0,36.0,1.7,1018.0,-12.9,0.0,NNE,2.1,Wanshouxigong
6797,2013,12,9,4,8.0,6.0,9.0,14.0,300.0,16.0,1.8,1018.0,-13.2,0.0,NNE,1.8,Wanshouxigong
6798,2013,12,9,5,6.0,6.0,8.0,12.0,300.0,36.0,1.5,1018.1,-13.1,0.0,NE,2.6,Wanshouxigong
6799,2013,12,9,6,3.0,6.0,9.0,11.0,300.0,39.0,1.6,1018.5,-13.4,0.0,NW,2.3,Wanshouxigong
6800,2013,12,9,7,8.0,11.0,13.0,21.0,400.0,27.0,1.6,1018.8,-13.4,0.0,NE,2.1,Wanshouxigong
6801,2013,12,9,8,9.0,11.0,12.0,27.0,400.0,19.0,2.6,1018.9,-13.3,0.0,NNE,2.9,Wanshouxigong
6802,2013,12,9,9,11.0,20.0,11.0,24.0,400.0,23.0,3.9,1018.9,-13.4,0.0,NW,3.0,Wanshouxigong
6803,2013,12,9,10,8.0,25.0,9.0,14.0,400.0,34.0,5.1,1018.4,-13.9,0.0,WNW,2.3,Wanshouxigong
6804,2013,12,9,11,4.0,11.0,9.0,9.0,300.0,38.0,5.9,1017.3,-13.7,0.0,WNW,2.2,Wanshouxigong
6805,2013,12,9,12,11.0,6.0,7.0,7.0,300.0,42.0,6.2,1016.3,-14.6,0.0,WNW,3.5,Wanshouxigong
6806,2013,12,9,13,12.0,6.0,5.0,6.0,300.0,46.0,6.6,1015.6,-14.8,0.0,W,3.6,Wanshouxigong
6807,2013,12,9,14,11.0,6.0,5.0,6.0,300.0,49.0,6.8,1015.4,-15.3,0.0,WNW,3.8,Wanshouxigong
6808,2013,12,9,15,7.0,6.0,4.0,5.0,300.0,52.0,6.4,1015.6,-15.6,0.0,W,4.5,Wanshouxigong
6809,2013,12,9,16,6.0,6.0,5.0,7.0,300.0,50.0,5.3,1015.5,-15.9,0.0,WNW,3.5,Wanshouxigong
6810,2013,12,9,17,3.0,6.0,6.0,15.0,300.0,40.0,4.3,1015.8,-15.6,0.0,W,3.4,Wanshouxigong
6811,2013,12,9,18,7.0,10.0,6.0,33.0,500.0,18.0,0.9,1016.0,-13.6,0.0,W,1.2,Wanshouxigong
6812,2013,12,9,19,15.0,16.0,8.0,44.0,700.0,4.0,-0.8,1016.1,-11.8,0.0,WNW,1.0,Wanshouxigong
6813,2013,12,9,20,18.0,18.0,11.0,47.0,700.0,1.0,-2.1,1016.0,-10.9,0.0,W,0.9,Wanshouxigong
6814,2013,12,9,21,35.0,78.0,24.0,57.0,1100.0,1.0,-3.0,1015.6,-10.1,0.0,WSW,0.7,Wanshouxigong
6815,2013,12,9,22,51.0,88.0,27.0,61.0,1400.0,1.0,-3.0,1015.4,-9.9,0.0,W,0.8,Wanshouxigong
6816,2013,12,9,23,36.0,32.0,20.0,55.0,1100.0,1.0,-3.7,1015.3,-10.1,0.0,WSW,0.9,Wanshouxigong
6817,2013,12,10,0,47.0,72.0,28.0,57.0,1800.0,1.0,-3.5,1015.0,-9.9,0.0,WNW,0.7,Wanshouxigong
6818,2013,12,10,1,62.0,108.0,34.0,62.0,2600.0,1.0,-4.3,1014.6,-10.9,0.0,W,1.1,Wanshouxigong
6819,2013,12,10,2,99.0,163.0,38.0,68.0,3500.0,1.0,-4.6,1014.3,-10.8,0.0,WNW,0.9,Wanshouxigong
6820,2013,12,10,3,56.0,66.0,25.0,55.0,2000.0,1.0,-3.3,1013.5,-11.8,0.0,NNW,1.0,Wanshouxigong
6821,2013,12,10,4,27.0,29.0,21.0,52.0,1400.0,1.0,-1.9,1012.7,-10.7,0.0,WNW,0.7,Wanshouxigong
6822,2013,12,10,5,17.0,16.0,22.0,45.0,900.0,1.0,-3.3,1012.2,-10.0,0.0,SSW,0.6,Wanshouxigong
6823,2013,12,10,6,23.0,23.0,19.0,47.0,800.0,1.0,-3.2,1012.1,-10.5,0.0,WSW,1.0,Wanshouxigong
6824,2013,12,10,7,26.0,28.0,22.0,48.0,900.0,1.0,-3.2,1012.2,-10.3,0.0,SW,0.7,Wanshouxigong
6825,2013,12,10,8,21.0,39.0,22.0,49.0,1300.0,1.0,-1.5,1012.0,-10.6,0.0,ENE,0.1,Wanshouxigong
6826,2013,12,10,9,23.0,38.0,24.0,48.0,1000.0,1.0,0.3,1012.1,-11.4,0.0,WNW,0.4,Wanshouxigong
6827,2013,12,10,10,56.0,104.0,39.0,62.0,2800.0,1.0,4.0,1011.3,-12.0,0.0,S,1.2,Wanshouxigong
6828,2013,12,10,11,62.0,71.0,33.0,63.0,2500.0,1.0,6.3,1010.6,-15.1,0.0,W,10.0,Wanshouxigong
6829,2013,12,10,12,51.0,56.0,27.0,46.0,1700.0,13.0,5.5,1010.5,-15.1,0.0,WNW,5.9,Wanshouxigong
6830,2013,12,10,13,15.0,50.0,7.0,12.0,400.0,42.0,5.6,1010.8,-15.1,0.0,W,7.7,Wanshouxigong
6831,2013,12,10,14,11.0,106.0,5.0,7.0,300.0,51.0,5.4,1011.3,-15.2,0.0,WNW,4.5,Wanshouxigong
6832,2013,12,10,15,7.0,83.0,3.0,3.0,300.0,57.0,4.7,1012.2,-15.8,0.0,WNW,4.8,Wanshouxigong
6833,2013,12,10,16,5.0,79.0,3.0,5.0,300.0,54.0,3.9,1013.0,-15.9,0.0,WNW,5.6,Wanshouxigong
6834,2013,12,10,17,5.0,67.0,3.0,9.0,300.0,48.0,3.3,1014.0,-16.4,0.0,NW,4.6,Wanshouxigong
6835,2013,12,10,18,7.0,73.0,3.0,9.0,300.0,44.0,2.8,1014.6,-16.3,0.0,WNW,6.6,Wanshouxigong
6836,2013,12,10,19,9.0,47.0,3.0,9.0,300.0,41.0,2.0,1015.2,-16.0,0.0,W,6.4,Wanshouxigong
6837,2013,12,10,20,7.0,49.0,5.0,8.0,300.0,40.0,1.7,1015.6,-16.3,0.0,WNW,4.7,Wanshouxigong
6838,2013,12,10,21,8.0,39.0,5.0,8.0,300.0,38.0,1.2,1015.9,-16.2,0.0,WNW,3.5,Wanshouxigong
6839,2013,12,10,22,8.0,28.0,6.0,11.0,400.0,34.0,0.8,1016.4,-16.1,0.0,WNW,5.1,Wanshouxigong
6840,2013,12,10,23,10.0,25.0,7.0,8.0,300.0,37.0,0.3,1016.9,-16.6,0.0,W,3.0,Wanshouxigong
6841,2013,12,11,0,8.0,25.0,8.0,8.0,300.0,38.0,0.1,1016.6,-17.2,0.0,W,2.9,Wanshouxigong
6842,2013,12,11,1,6.0,12.0,7.0,4.0,300.0,44.0,0.1,1016.5,-17.2,0.0,NNE,3.6,Wanshouxigong
6843,2013,12,11,2,7.0,16.0,7.0,3.0,300.0,46.0,-0.4,1016.1,-16.7,0.0,WSW,2.7,Wanshouxigong
6844,2013,12,11,3,6.0,13.0,8.0,3.0,300.0,45.0,-0.1,1015.6,-16.9,0.0,W,3.6,Wanshouxigong
6845,2013,12,11,4,7.0,11.0,7.0,6.0,400.0,41.0,-0.2,1015.4,-16.6,0.0,WSW,0.9,Wanshouxigong
6846,2013,12,11,5,3.0,9.0,5.0,4.0,300.0,44.0,-0.7,1015.1,-15.4,0.0,NNW,0.7,Wanshouxigong
6847,2013,12,11,6,10.0,18.0,10.0,9.0,400.0,36.0,-2.7,1015.0,-15.4,0.0,W,2.7,Wanshouxigong
6848,2013,12,11,7,8.0,27.0,10.0,23.0,500.0,16.0,-2.3,1015.4,-16.4,0.0,WSW,1.7,Wanshouxigong
6849,2013,12,11,8,15.0,49.0,15.0,45.0,1300.0,1.0,-0.2,1015.0,-16.1,0.0,SW,2.0,Wanshouxigong
6850,2013,12,11,9,31.0,71.0,25.0,49.0,1600.0,1.0,1.2,1014.5,-16.2,0.0,SW,2.4,Wanshouxigong
6851,2013,12,11,10,41.0,75.0,28.0,47.0,1400.0,3.0,2.6,1013.5,-16.5,0.0,SSW,1.8,Wanshouxigong
6852,2013,12,11,11,36.0,45.0,20.0,40.0,1100.0,13.0,3.8,1012.2,-15.5,0.0,SSW,1.6,Wanshouxigong
6853,2013,12,11,12,31.0,11.0,18.0,31.0,900.0,24.0,5.4,1010.9,-15.8,0.0,SSE,1.9,Wanshouxigong
6854,2013,12,11,13,35.0,6.0,16.0,26.0,800.0,34.0,6.0,1010.2,-15.3,0.0,SW,2.3,Wanshouxigong
6855,2013,12,11,14,34.0,18.0,18.0,24.0,800.0,38.0,6.2,1009.9,-15.8,0.0,S,2.6,Wanshouxigong
6856,2013,12,11,15,38.0,50.0,22.0,28.0,800.0,38.0,6.0,1009.9,-14.7,0.0,WSW,0.7,Wanshouxigong
6857,2013,12,11,16,33.0,50.0,16.0,30.0,800.0,34.0,1.9,1010.0,-13.9,0.0,WSW,0.1,Wanshouxigong
6858,2013,12,11,17,31.0,71.0,16.0,41.0,800.0,20.0,-0.6,1010.3,-12.3,0.0,WSW,0.0,Wanshouxigong
6859,2013,12,11,18,33.0,77.0,17.0,57.0,900.0,1.0,-2.1,1010.3,-12.2,0.0,SSW,0.6,Wanshouxigong
6860,2013,12,11,19,33.0,77.0,17.0,57.0,1100.0,1.0,-2.5,1010.3,-11.5,0.0,SW,0.5,Wanshouxigong
6861,2013,12,11,20,63.0,95.0,22.0,67.0,1800.0,1.0,-2.3,1010.7,-11.1,0.0,W,0.6,Wanshouxigong
6862,2013,12,11,21,55.0,98.0,26.0,68.0,2100.0,1.0,-3.1,1010.5,-10.9,0.0,WSW,1.4,Wanshouxigong
6863,2013,12,11,22,40.0,54.0,18.0,61.0,1600.0,1.0,-2.9,1010.6,-11.2,0.0,WNW,1.4,Wanshouxigong
6864,2013,12,11,23,54.0,61.0,19.0,59.0,1700.0,1.0,-2.7,1010.2,-12.0,0.0,WNW,1.2,Wanshouxigong
6865,2013,12,12,0,54.0,70.0,21.0,58.0,1800.0,1.0,-4.5,1009.6,-11.5,0.0,NE,0.1,Wanshouxigong
6866,2013,12,12,1,62.0,103.0,27.0,62.0,2900.0,1.0,-3.5,1009.7,-11.7,0.0,SW,1.4,Wanshouxigong
6867,2013,12,12,2,47.0,72.0,17.0,56.0,2000.0,1.0,-3.8,1010.0,-12.0,0.0,ESE,0.9,Wanshouxigong
6868,2013,12,12,3,61.0,112.0,22.0,62.0,4200.0,1.0,-4.9,1010.3,-12.1,0.0,W,0.7,Wanshouxigong
6869,2013,12,12,4,77.0,124.0,25.0,62.0,4200.0,1.0,0.5,1011.1,-15.1,0.0,WNW,2.3,Wanshouxigong
6870,2013,12,12,5,24.0,21.0,21.0,51.0,1300.0,1.0,2.1,1012.2,-15.0,0.0,ENE,4.1,Wanshouxigong
6871,2013,12,12,6,8.0,30.0,7.0,13.0,400.0,37.0,1.2,1013.6,-15.8,0.0,WNW,4.9,Wanshouxigong
6872,2013,12,12,7,11.0,37.0,11.0,30.0,500.0,18.0,0.8,1014.5,-18.6,0.0,WNW,3.7,Wanshouxigong
6873,2013,12,12,8,13.0,37.0,10.0,32.0,600.0,19.0,0.4,1015.7,-19.4,0.0,W,6.6,Wanshouxigong
6874,2013,12,12,9,6.0,34.0,7.0,19.0,400.0,37.0,0.8,1016.3,-20.3,0.0,WNW,5.4,Wanshouxigong
6875,2013,12,12,10,5.0,34.0,7.0,6.0,300.0,51.0,1.2,1016.2,-20.6,0.0,WNW,3.3,Wanshouxigong
6876,2013,12,12,11,8.0,21.0,6.0,8.0,400.0,49.0,0.7,1015.9,-23.1,0.0,NW,5.1,Wanshouxigong
6877,2013,12,12,12,10.0,11.0,3.0,4.0,300.0,52.0,0.5,1015.9,-23.2,0.0,NW,3.8,Wanshouxigong
6878,2013,12,12,13,11.0,6.0,3.0,5.0,300.0,51.0,0.3,1015.7,-24.2,0.0,WNW,7.8,Wanshouxigong
6879,2013,12,12,14,9.0,9.0,5.0,,300.0,56.0,0.3,1015.9,-24.2,0.0,NNW,6.4,Wanshouxigong
6880,2013,12,12,15,4.0,22.0,5.0,2.0,200.0,52.0,0.4,1016.2,-23.3,0.0,NW,4.2,Wanshouxigong
6881,2013,12,12,16,8.0,13.0,5.0,5.0,300.0,49.0,-0.3,1016.7,-23.1,0.0,NW,2.7,Wanshouxigong
6882,2013,12,12,17,8.0,41.0,6.0,10.0,300.0,44.0,-0.5,1017.0,-22.0,0.0,NNE,3.0,Wanshouxigong
6883,2013,12,12,18,9.0,47.0,6.0,16.0,400.0,36.0,-1.2,1017.8,-22.6,0.0,NE,1.0,Wanshouxigong
6884,2013,12,12,19,10.0,40.0,3.0,26.0,500.0,19.0,-2.1,1017.9,-21.6,0.0,NE,0.8,Wanshouxigong
6885,2013,12,12,20,16.0,39.0,3.0,27.0,400.0,17.0,-2.0,1017.9,-22.0,0.0,ENE,0.7,Wanshouxigong
6886,2013,12,12,21,12.0,41.0,6.0,40.0,700.0,3.0,-1.0,1018.2,-22.4,0.0,NNE,1.9,Wanshouxigong
6887,2013,12,12,22,22.0,46.0,8.0,47.0,800.0,1.0,-2.9,1018.8,-19.3,0.0,SSE,1.1,Wanshouxigong
6888,2013,12,12,23,19.0,47.0,11.0,41.0,700.0,1.0,-3.3,1018.8,-18.8,0.0,SSW,1.2,Wanshouxigong
6889,2013,12,13,0,49.0,109.0,30.0,47.0,1200.0,1.0,-3.4,1019.0,-19.8,0.0,SW,3.3,Wanshouxigong
6890,2013,12,13,1,38.0,64.0,28.0,45.0,1100.0,1.0,-4.2,1019.3,-19.2,0.0,SSE,1.6,Wanshouxigong
6891,2013,12,13,2,51.0,88.0,38.0,45.0,1200.0,1.0,-4.1,1019.7,-19.5,0.0,SSW,2.0,Wanshouxigong
6892,2013,12,13,3,49.0,80.0,36.0,44.0,1200.0,1.0,-3.8,1019.5,-19.7,0.0,SW,2.1,Wanshouxigong
6893,2013,12,13,4,49.0,75.0,30.0,43.0,1200.0,1.0,-4.9,1019.7,-19.8,0.0,W,2.0,Wanshouxigong
6894,2013,12,13,5,50.0,80.0,32.0,44.0,1200.0,1.0,-5.7,1019.9,-18.1,0.0,WSW,1.4,Wanshouxigong
6895,2013,12,13,6,57.0,97.0,36.0,45.0,1700.0,1.0,-5.9,1020.5,-19.3,0.0,S,1.1,Wanshouxigong
6896,2013,12,13,7,52.0,81.0,33.0,46.0,1600.0,1.0,-5.8,1021.0,-18.8,0.0,E,1.1,Wanshouxigong
6897,2013,12,13,8,43.0,83.0,35.0,49.0,1700.0,1.0,-2.8,1021.1,-16.9,0.0,SSE,0.9,Wanshouxigong
6898,2013,12,13,9,56.0,128.0,41.0,53.0,2500.0,1.0,-1.2,1021.4,-18.3,0.0,S,1.1,Wanshouxigong
6899,2013,12,13,10,61.0,106.0,44.0,57.0,2500.0,1.0,0.0,1020.8,-18.2,0.0,SW,1.7,Wanshouxigong
6900,2013,12,13,11,66.0,88.0,42.0,51.0,1700.0,7.0,1.1,1019.6,-19.4,0.0,WSW,2.8,Wanshouxigong
6901,2013,12,13,12,80.0,74.0,40.0,41.0,1400.0,20.0,1.7,1018.1,-19.5,0.0,SSW,3.1,Wanshouxigong
6902,2013,12,13,13,58.0,43.0,27.0,30.0,1100.0,34.0,2.4,1017.1,-18.3,0.0,SSE,2.1,Wanshouxigong
6903,2013,12,13,14,56.0,29.0,27.0,27.0,900.0,36.0,2.7,1016.7,-18.1,0.0,SW,1.9,Wanshouxigong
6904,2013,12,13,15,70.0,62.0,43.0,41.0,1200.0,30.0,2.0,1016.8,-16.5,0.0,SW,2.1,Wanshouxigong
6905,2013,12,13,16,77.0,98.0,42.0,48.0,1300.0,23.0,0.4,1016.9,-15.2,0.0,SSW,1.0,Wanshouxigong
6906,2013,12,13,17,93.0,141.0,46.0,66.0,1600.0,5.0,-2.1,1017.3,-13.6,0.0,E,0.9,Wanshouxigong
6907,2013,12,13,18,120.0,186.0,53.0,79.0,2100.0,1.0,-3.8,1017.6,-12.7,0.0,SE,0.0,Wanshouxigong
6908,2013,12,13,19,134.0,198.0,57.0,80.0,2300.0,1.0,-4.9,1018.2,-13.0,0.0,WSW,0.8,Wanshouxigong
6909,2013,12,13,20,120.0,189.0,58.0,76.0,2100.0,1.0,-4.8,1018.6,-12.5,0.0,WNW,0.6,Wanshouxigong
6910,2013,12,13,21,98.0,136.0,49.0,69.0,2000.0,1.0,-4.9,1018.8,-14.2,0.0,W,0.8,Wanshouxigong
6911,2013,12,13,22,61.0,72.0,39.0,63.0,1800.0,1.0,-5.2,1019.2,-15.9,0.0,W,1.1,Wanshouxigong
6912,2013,12,13,23,55.0,75.0,34.0,62.0,1800.0,1.0,-6.4,1019.2,-14.4,0.0,W,1.3,Wanshouxigong
6913,2013,12,14,0,50.0,81.0,30.0,60.0,1800.0,1.0,-7.1,1019.2,-14.8,0.0,E,0.0,Wanshouxigong
6914,2013,12,14,1,43.0,67.0,39.0,60.0,1900.0,1.0,-7.1,1019.4,-14.8,0.0,NE,1.3,Wanshouxigong
6915,2013,12,14,2,52.0,71.0,37.0,60.0,1700.0,1.0,-5.4,1020.1,-15.2,0.0,NE,1.3,Wanshouxigong
6916,2013,12,14,3,78.0,129.0,55.0,67.0,2600.0,1.0,-1.7,1019.9,-17.0,0.0,ENE,2.3,Wanshouxigong
6917,2013,12,14,4,58.0,77.0,39.0,58.0,1600.0,1.0,-1.5,1020.4,-17.7,0.0,ENE,2.6,Wanshouxigong
6918,2013,12,14,5,31.0,34.0,21.0,55.0,1200.0,1.0,-1.9,1021.1,-18.9,0.0,ENE,2.0,Wanshouxigong
6919,2013,12,14,6,26.0,37.0,25.0,53.0,1100.0,1.0,-1.9,1021.8,-20.3,0.0,NE,2.4,Wanshouxigong
6920,2013,12,14,7,22.0,26.0,21.0,49.0,1000.0,1.0,-1.7,1022.2,-21.2,0.0,NE,4.2,Wanshouxigong
6921,2013,12,14,8,15.0,21.0,17.0,49.0,900.0,2.0,-0.6,1022.6,-22.1,0.0,NE,3.1,Wanshouxigong
6922,2013,12,14,9,19.0,31.0,17.0,36.0,800.0,16.0,0.8,1022.9,-20.9,0.0,NE,2.9,Wanshouxigong
6923,2013,12,14,10,12.0,35.0,13.0,27.0,700.0,29.0,2.3,1022.6,-20.3,0.0,NE,3.1,Wanshouxigong
6924,2013,12,14,11,20.0,30.0,15.0,28.0,800.0,31.0,3.5,1022.3,-20.0,0.0,N,1.3,Wanshouxigong
6925,2013,12,14,12,17.0,19.0,16.0,26.0,800.0,35.0,4.6,1021.3,-19.1,0.0,WSW,1.3,Wanshouxigong
6926,2013,12,14,13,25.0,6.0,16.0,23.0,700.0,39.0,4.4,1021.2,-15.5,0.0,SSW,2.4,Wanshouxigong
6927,2013,12,14,14,32.0,6.0,17.0,31.0,800.0,32.0,4.4,1021.4,-14.0,0.0,SW,1.5,Wanshouxigong
6928,2013,12,14,15,26.0,35.0,29.0,54.0,1200.0,18.0,3.4,1021.6,-13.9,0.0,WSW,1.8,Wanshouxigong
6929,2013,12,14,16,109.0,161.0,70.0,77.0,1900.0,6.0,1.4,1021.9,-13.9,0.0,SW,1.3,Wanshouxigong
6930,2013,12,14,17,114.0,167.0,71.0,80.0,1900.0,1.0,1.0,1022.1,-13.5,0.0,SW,0.9,Wanshouxigong
